"GeneSymbol","baseMean","logFC","lfcSE","stat","PValue","FDR","Bonferroni_pvalue"
"SERPINB1",5319.06144173407,-0.981138424068422,0.197441478151116,-4.96926194665889,6.72082260166914e-07,7.07061527079347e-06,0.0127621700383095
"UBTD1",718.383544008298,-0.844146511004838,0.169885555725684,-4.96891279190262,6.73293403305842e-07,7.07927678026586e-06,0.0127851684353746
"CDIN1",131.681333210846,0.634914557806312,0.127786856686234,4.96854351277513,6.74576642030864e-07,7.08868592227367e-06,0.0128095358555241
"PCDHB1",7.578393096908,2.79743604061269,0.56305956621107,4.96827726316265,6.75503316784723e-07,7.09046528279831e-06,0.0128271324824251
"DGAT1",1249.89854038719,-0.484282285340915,0.0974750013352022,-4.96827164613766,6.75522879898442e-07,7.09046528279831e-06,0.0128275039663915
"TEC",180.550888470815,-0.706838304572355,0.142283076620255,-4.96783118106775,6.77058643687063e-07,7.09961811372707e-06,0.0128566665849736
"MSI2",1391.4640807502,1.06433252640807,0.214247518311133,4.96777061782548,6.77270071676793e-07,7.09961811372707e-06,0.0128606813910706
"NPTXR",325.464503057049,1.02865946355555,0.207070100012259,4.96768709482755,6.77561757196765e-07,7.09961811372707e-06,0.0128662202074094
"CHST8",12.8151187138102,1.62131395409415,0.326426943733923,4.96685088414672,6.80488717955625e-07,7.12581005462367e-06,0.0129218002652594
"SLC44A4",3197.51235564912,1.95171823214561,0.392964394065456,4.96665413360711,6.81179165934199e-07,7.12581005462367e-06,0.0129349111819245
"ZNF627",363.819481846297,0.594721756248165,0.119743304523156,4.9666389166098,6.81232594385487e-07,7.12581005462367e-06,0.012935925734786
"INHBB",710.879471529384,1.84876995705047,0.372335586932375,4.96533240962072,6.85834963705531e-07,7.16984283649316e-06,0.0130233201258043
"RIN3",1601.0222305206,-0.655898939157062,0.132108449747392,-4.96485228924587,6.8753377707217e-07,7.18032350440074e-06,0.0130555788928234
"PIGA",720.016372162468,-1.19272872174561,0.240235718498911,-4.96482675098548,6.87624252763518e-07,7.18032350440074e-06,0.0130572969357264
"NFATC4",2080.03135477108,0.781553646525642,0.157426284538253,4.96456896520182,6.88538166150075e-07,7.18575594438955e-06,0.0130746512370238
